created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2020-09-17 02:16:11 WIB,29634,23.40,99.90,31,0.00,,,,
2020-09-17 02:16:28 WIB,29635,23.40,99.90,60,0.00,,,,
2020-09-17 02:16:44 WIB,29636,23.40,99.90,47,0.00,,,,
2020-09-17 02:17:00 WIB,29637,23.40,99.90,49,0.00,,,,
2020-09-17 02:17:16 WIB,29638,23.40,99.90,35,0.00,,,,
2020-09-17 02:17:32 WIB,29639,23.40,99.90,51,0.00,,,,
2020-09-17 02:17:49 WIB,29640,23.40,99.90,44,0.00,,,,
2020-09-17 02:18:05 WIB,29641,23.40,99.90,52,0.00,,,,
2020-09-17 02:18:21 WIB,29642,23.40,99.90,49,0.00,,,,
2020-09-17 02:18:37 WIB,29643,23.40,99.90,38,0.00,,,,
2020-09-17 02:18:53 WIB,29644, NAN, NAN,24,0.00,,,,
2020-09-17 02:19:10 WIB,29645,23.40,99.90,48,0.00,,,,
2020-09-17 02:19:26 WIB,29646,23.40,99.90,56,0.00,,,,
2020-09-17 02:19:42 WIB,29647,23.40,99.90,41,0.00,,,,
2020-09-17 02:19:58 WIB,29648,23.40,99.90,64,0.00,,,,
2020-09-17 02:20:14 WIB,29649,23.40,99.90,67,0.00,,,,
2020-09-17 02:20:30 WIB,29650,23.40,99.90,48,0.00,,,,
2020-09-17 02:20:47 WIB,29651,23.40,99.90,61,0.00,,,,
2020-09-17 02:21:03 WIB,29652,23.40,99.90,50,0.00,,,,
2020-09-17 02:21:19 WIB,29653, NAN, NAN,50,0.00,,,,
2020-09-17 02:21:35 WIB,29654,23.40,99.90,41,0.00,,,,
2020-09-17 02:21:52 WIB,29655,23.40,99.90,55,0.00,,,,
2020-09-17 02:22:08 WIB,29656,23.40,99.90,30,0.00,,,,
2020-09-17 02:22:24 WIB,29657,23.40,99.90,52,0.00,,,,
2020-09-17 02:22:40 WIB,29658,23.40,99.90,61,0.00,,,,
2020-09-17 02:22:57 WIB,29659,23.40,99.90,51,0.00,,,,
2020-09-17 02:23:13 WIB,29660,23.40,99.90,55,0.00,,,,
2020-09-17 02:23:29 WIB,29661,23.40,99.90,51,0.00,,,,
2020-09-17 02:23:46 WIB,29662, NAN, NAN,61,0.00,,,,
2020-09-17 02:24:02 WIB,29663,23.40,99.90,40,0.00,,,,
2020-09-17 02:24:19 WIB,29664,23.40,99.90,50,0.00,,,,
2020-09-17 02:24:35 WIB,29665,23.40,99.90,32,0.00,,,,
2020-09-17 02:24:51 WIB,29666,23.40,99.90,60,0.00,,,,
2020-09-17 02:25:08 WIB,29667,23.40,99.90,37,0.00,,,,
2020-09-17 02:25:24 WIB,29668,23.40,99.90,52,0.00,,,,
2020-09-17 02:25:40 WIB,29669,23.40,99.90,54,0.00,,,,
2020-09-17 02:25:57 WIB,29670,23.40,99.90,41,0.00,,,,
2020-09-17 02:26:13 WIB,29671,23.40,99.90,40,0.00,,,,
2020-09-17 02:26:29 WIB,29672,23.40,99.90,31,0.00,,,,
2020-09-17 02:26:45 WIB,29673,23.40,99.90,56,0.00,,,,
2020-09-17 02:27:01 WIB,29674,23.40,99.90,56,0.00,,,,
2020-09-17 02:27:18 WIB,29675,23.40,99.90,55,0.00,,,,
2020-09-17 02:27:34 WIB,29676,23.40,99.90,40,0.00,,,,
2020-09-17 02:27:50 WIB,29677, NAN, NAN,55,0.00,,,,
2020-09-17 02:28:07 WIB,29678,23.40,99.90,42,0.00,,,,
2020-09-17 02:28:23 WIB,29679,23.40,99.90,46,0.00,,,,
2020-09-17 02:28:39 WIB,29680,23.40,99.90,55,0.00,,,,
2020-09-17 02:28:55 WIB,29681,23.40,99.90,41,0.00,,,,
2020-09-17 02:29:11 WIB,29682,23.40,99.90,60,0.00,,,,
2020-09-17 02:29:28 WIB,29683,23.40,99.90,28,0.00,,,,
2020-09-17 02:29:44 WIB,29684,23.40,99.90,40,0.00,,,,
2020-09-17 02:30:00 WIB,29685,23.40,99.90,37,0.00,,,,
2020-09-17 02:30:16 WIB,29686,23.40,99.90,40,0.00,,,,
2020-09-17 02:30:33 WIB,29687,23.40,99.90,45,0.00,,,,
2020-09-17 02:30:50 WIB,29688,23.40,99.90,54,0.00,,,,
2020-09-17 02:31:06 WIB,29689,23.40,99.90,39,0.00,,,,
2020-09-17 02:31:22 WIB,29690,23.40,99.90,47,0.00,,,,
2020-09-17 02:31:39 WIB,29691,23.40,99.90,56,0.00,,,,
2020-09-17 02:31:56 WIB,29692,23.40,99.90,49,0.00,,,,
2020-09-17 02:32:11 WIB,29693,23.40,99.90,55,0.00,,,,
2020-09-17 02:32:28 WIB,29694,23.40,99.90,42,0.00,,,,
2020-09-17 02:32:45 WIB,29695,23.40,99.90,37,0.00,,,,
2020-09-17 02:33:01 WIB,29696,23.40,99.90,44,0.00,,,,
2020-09-17 02:33:17 WIB,29697, NAN, NAN,38,0.00,,,,
2020-09-17 02:33:33 WIB,29698,23.40,99.90,47,0.00,,,,
2020-09-17 02:33:50 WIB,29699,23.40,99.90,41,0.00,,,,
2020-09-17 02:34:06 WIB,29700,23.40,99.90,37,0.00,,,,
2020-09-17 02:34:22 WIB,29701,23.40,99.90,49,0.00,,,,
2020-09-17 02:34:38 WIB,29702,23.40,99.90,38,0.00,,,,
2020-09-17 02:34:55 WIB,29703,23.40,99.90,52,0.00,,,,
2020-09-17 02:35:11 WIB,29704,23.40,99.90,64,0.00,,,,
2020-09-17 02:35:27 WIB,29705,23.40,99.90,39,0.00,,,,
2020-09-17 02:35:43 WIB,29706,23.40,99.90,47,0.00,,,,
2020-09-17 02:36:00 WIB,29707,23.40,99.90,45,0.00,,,,
2020-09-17 02:36:16 WIB,29708,23.40,99.90,35,0.00,,,,
2020-09-17 02:36:32 WIB,29709,23.40,99.90,45,0.00,,,,
2020-09-17 02:36:48 WIB,29710,23.40,99.90,48,0.00,,,,
2020-09-17 02:37:04 WIB,29711,23.40,99.90,44,0.00,,,,
2020-09-17 02:37:21 WIB,29712,23.40,99.90,51,0.00,,,,
2020-09-17 02:37:37 WIB,29713,23.40,99.90,35,0.00,,,,
2020-09-17 02:37:53 WIB,29714,23.40,99.90,39,0.00,,,,
2020-09-17 02:38:09 WIB,29715, NAN, NAN,45,0.00,,,,
2020-09-17 02:38:25 WIB,29716,23.40,99.90,41,0.00,,,,
2020-09-17 02:38:42 WIB,29717, NAN, NAN,57,0.00,,,,
2020-09-17 02:38:58 WIB,29718,23.40,99.90,51,0.00,,,,
2020-09-17 02:39:14 WIB,29719,23.40,99.90,33,0.00,,,,
2020-09-17 02:39:31 WIB,29720,23.40,99.90,42,0.00,,,,
2020-09-17 02:39:47 WIB,29721,23.40,99.90,40,0.00,,,,
2020-09-17 02:40:03 WIB,29722,23.40,99.90,42,0.00,,,,
2020-09-17 02:40:20 WIB,29723, NAN, NAN,50,0.00,,,,
2020-09-17 02:40:37 WIB,29724,23.40,99.90,55,0.00,,,,
2020-09-17 02:40:53 WIB,29725,23.40,99.90,42,0.00,,,,
2020-09-17 02:41:09 WIB,29726,23.40,99.90,62,0.00,,,,
2020-09-17 02:41:26 WIB,29727,23.40,99.90,43,0.00,,,,
2020-09-17 02:41:42 WIB,29728,23.40,99.90,46,0.00,,,,
2020-09-17 02:41:58 WIB,29729, NAN, NAN,54,0.00,,,,
2020-09-17 02:42:15 WIB,29730,23.40,99.90,48,0.00,,,,
2020-09-17 02:42:32 WIB,29731, NAN, NAN,43,0.00,,,,
2020-09-17 02:42:48 WIB,29732,23.40,99.90,45,0.00,,,,
2020-09-17 02:43:04 WIB,29733,23.40,99.90,46,0.00,,,,
2020-09-17 02:43:20 WIB,29734,23.40,99.90,50,0.00,,,,
2020-09-17 02:43:36 WIB,29735,23.40,99.90,44,0.00,,,,
2020-09-17 02:43:52 WIB,29736,23.40,99.90,47,0.00,,,,
2020-09-17 02:44:08 WIB,29737,23.30,99.90,49,0.00,,,,
2020-09-17 02:44:24 WIB,29738,23.40,99.90,43,0.00,,,,
2020-09-17 02:44:41 WIB,29739,23.40,99.90,66,0.00,,,,
2020-09-17 02:44:57 WIB,29740,23.40,99.90,60,0.00,,,,
2020-09-17 02:45:13 WIB,29741,23.40,99.90,48,0.00,,,,
2020-09-17 02:45:30 WIB,29742,23.40,99.90,65,0.00,,,,
2020-09-17 02:45:46 WIB,29743,23.40,99.90,37,0.00,,,,
2020-09-17 02:46:02 WIB,29744,23.40,99.90,52,0.00,,,,
2020-09-17 02:46:19 WIB,29745,23.40,99.90,38,0.00,,,,
2020-09-17 02:46:35 WIB,29746,23.40,99.90,52,0.00,,,,
2020-09-17 02:46:51 WIB,29747,23.40,99.90,34,0.00,,,,
2020-09-17 02:47:07 WIB,29748,23.40,99.90,37,0.00,,,,
2020-09-17 02:47:23 WIB,29749,23.40,99.90,52,0.00,,,,
2020-09-17 02:47:39 WIB,29750, NAN, NAN,52,0.00,,,,
2020-09-17 02:47:56 WIB,29751,23.40,99.90,45,0.00,,,,
2020-09-17 02:48:12 WIB,29752,23.30,99.90,38,0.00,,,,
2020-09-17 02:48:28 WIB,29753,23.40,99.90,37,0.00,,,,
2020-09-17 02:48:44 WIB,29754,23.40,99.90,43,0.00,,,,
2020-09-17 02:49:01 WIB,29755,23.40,99.90,41,0.00,,,,
2020-09-17 02:49:17 WIB,29756,23.40,99.90,54,0.00,,,,
2020-09-17 02:49:34 WIB,29757,23.40,99.90,55,0.00,,,,
2020-09-17 02:49:50 WIB,29758,23.30,99.90,40,0.00,,,,
2020-09-17 02:50:07 WIB,29759,23.40,99.90,44,0.00,,,,
2020-09-17 02:50:23 WIB,29760,23.40,99.90,46,0.00,,,,
2020-09-17 02:50:39 WIB,29761,23.40,99.90,35,0.00,,,,
2020-09-17 02:50:55 WIB,29762,23.40,99.90,23,0.00,,,,
2020-09-17 02:51:11 WIB,29763,23.40,99.90,40,0.00,,,,
2020-09-17 02:51:28 WIB,29764,23.40,99.90,48,0.00,,,,
2020-09-17 02:51:44 WIB,29765,23.40,99.90,35,0.00,,,,
2020-09-17 02:52:00 WIB,29766,23.40,99.90,68,0.00,,,,
2020-09-17 02:52:16 WIB,29767,23.40,99.90,43,0.00,,,,
2020-09-17 02:52:32 WIB,29768,23.40,99.90,45,0.00,,,,
2020-09-17 02:52:49 WIB,29769,23.40,99.90,58,0.00,,,,
2020-09-17 02:53:05 WIB,29770,23.40,99.90,34,0.00,,,,
2020-09-17 02:53:21 WIB,29771,23.40,99.90,55,0.00,,,,
2020-09-17 02:53:38 WIB,29772,23.40,99.90,55,0.00,,,,
2020-09-17 02:53:54 WIB,29773,23.40,99.90,38,0.00,,,,
2020-09-17 02:54:10 WIB,29774,23.40,99.90,62,0.00,,,,
2020-09-17 02:54:27 WIB,29775,23.40,99.90,37,0.00,,,,
2020-09-17 02:54:43 WIB,29776,23.40,99.90,45,0.00,,,,
2020-09-17 02:54:59 WIB,29777,23.40,99.90,41,0.00,,,,
2020-09-17 02:55:15 WIB,29778,23.40,99.90,56,0.00,,,,
2020-09-17 02:55:31 WIB,29779,23.40,99.90,44,0.00,,,,
2020-09-17 02:55:47 WIB,29780,23.40,99.90,35,0.00,,,,
2020-09-17 02:56:03 WIB,29781,23.40,99.90,55,0.00,,,,
2020-09-17 02:56:19 WIB,29782,23.40,99.90,47,0.00,,,,
2020-09-17 02:56:36 WIB,29783,23.40,99.90,57,0.00,,,,
2020-09-17 02:56:52 WIB,29784, NAN, NAN,41,0.00,,,,
2020-09-17 02:57:09 WIB,29785,23.40,99.90,39,0.00,,,,
2020-09-17 02:57:25 WIB,29786,23.40,99.90,51,0.00,,,,
2020-09-17 02:57:42 WIB,29787,23.30,99.90,59,0.00,,,,
2020-09-17 02:57:58 WIB,29788,23.30,99.90,34,0.00,,,,
2020-09-17 02:58:14 WIB,29789,23.30,99.90,60,0.00,,,,
2020-09-17 02:58:30 WIB,29790, NAN, NAN,30,0.00,,,,
2020-09-17 02:58:46 WIB,29791,23.30,99.90,41,0.00,,,,
2020-09-17 02:59:03 WIB,29792,23.30,99.90,55,0.00,,,,
2020-09-17 02:59:19 WIB,29793,23.30,99.90,44,0.00,,,,
2020-09-17 02:59:35 WIB,29794,23.30,99.90,47,0.00,,,,
2020-09-17 02:59:51 WIB,29795,23.30,99.90,54,0.00,,,,
2020-09-17 03:00:08 WIB,29796,23.30,99.90,55,0.00,,,,
2020-09-17 03:00:24 WIB,29797,23.30,99.90,46,0.00,,,,
2020-09-17 03:00:40 WIB,29798,23.20,99.90,45,0.00,,,,
2020-09-17 03:00:56 WIB,29799, NAN, NAN,55,0.00,,,,
2020-09-17 03:01:12 WIB,29800,23.30,99.90,37,0.00,,,,
2020-09-17 03:01:29 WIB,29801,23.30,99.90,61,0.00,,,,
2020-09-17 03:01:45 WIB,29802,23.30,99.90,49,0.00,,,,
2020-09-17 03:02:01 WIB,29803,23.20,99.90,56,0.00,,,,
2020-09-17 03:02:18 WIB,29804,23.20,99.90,42,0.00,,,,
2020-09-17 03:02:34 WIB,29805,23.20,99.90,44,0.00,,,,
2020-09-17 03:02:50 WIB,29806,23.20,99.90,37,0.00,,,,
2020-09-17 03:03:07 WIB,29807,23.20,99.90,47,0.00,,,,
2020-09-17 03:03:23 WIB,29808,23.20,99.90,42,0.00,,,,
2020-09-17 03:03:39 WIB,29809,23.20,99.90,39,0.00,,,,
2020-09-17 03:03:55 WIB,29810,23.20,99.90,51,0.00,,,,
2020-09-17 03:04:11 WIB,29811,23.30,99.90,58,0.00,,,,
2020-09-17 03:04:27 WIB,29812,23.10,99.90,69,0.00,,,,
2020-09-17 03:04:43 WIB,29813,23.10,99.90,56,0.00,,,,
2020-09-17 03:04:59 WIB,29814,23.10,99.90,47,0.00,,,,
2020-09-17 03:05:16 WIB,29815,23.10,99.90,55,0.00,,,,
2020-09-17 03:05:32 WIB,29816,23.10,99.90,40,0.00,,,,
2020-09-17 03:05:48 WIB,29817, NAN, NAN,31,0.00,,,,
2020-09-17 03:06:04 WIB,29818,23.10,99.90,49,0.00,,,,
2020-09-17 03:06:21 WIB,29819,23.10,99.90,55,0.00,,,,
2020-09-17 03:06:37 WIB,29820,23.10,99.90,31,0.00,,,,
2020-09-17 03:06:53 WIB,29821,23.10,99.90,53,0.00,,,,
2020-09-17 03:07:09 WIB,29822,23.00,99.90,50,0.00,,,,
2020-09-17 03:07:25 WIB,29823,23.00,99.90,47,0.00,,,,
2020-09-17 03:07:42 WIB,29824,23.00,99.90,38,0.00,,,,
2020-09-17 03:07:58 WIB,29825,23.00,99.90,61,0.00,,,,
2020-09-17 03:08:14 WIB,29826,23.00,99.90,46,0.00,,,,
2020-09-17 03:08:30 WIB,29827,23.00,99.90,32,0.00,,,,
2020-09-17 03:08:47 WIB,29828, NAN, NAN,53,0.00,,,,
2020-09-17 03:09:03 WIB,29829,23.00,99.90,38,0.00,,,,
2020-09-17 03:09:19 WIB,29830,23.00,99.90,39,0.00,,,,
2020-09-17 03:09:36 WIB,29831,23.00,99.90,48,0.00,,,,
2020-09-17 03:09:52 WIB,29832,23.00,99.90,44,0.00,,,,
2020-09-17 03:10:08 WIB,29833,22.90,99.90,45,0.00,,,,
2020-09-17 03:10:25 WIB,29834,22.90,99.90,63,0.00,,,,
2020-09-17 03:10:41 WIB,29835,22.90,99.90,35,0.00,,,,
2020-09-17 03:10:57 WIB,29836,22.90,99.90,49,0.00,,,,
2020-09-17 03:11:13 WIB,29837,22.90,99.90,45,0.00,,,,
2020-09-17 03:11:29 WIB,29838,22.90,99.90,34,0.00,,,,
2020-09-17 03:11:45 WIB,29839,22.90,99.90,57,0.00,,,,
2020-09-17 03:12:02 WIB,29840,22.80,99.90,54,0.00,,,,
2020-09-17 03:12:18 WIB,29841,22.80,99.90,55,0.00,,,,
2020-09-17 03:12:34 WIB,29842,22.90,99.90,48,0.00,,,,
2020-09-17 03:12:50 WIB,29843,22.80,99.90,35,0.00,,,,
2020-09-17 03:13:07 WIB,29844,22.80,99.90,44,0.00,,,,
2020-09-17 03:13:23 WIB,29845,22.80,99.90,41,0.00,,,,
2020-09-17 03:13:39 WIB,29846,22.80,99.90,51,0.00,,,,
2020-09-17 03:13:55 WIB,29847,22.80,99.90,38,0.00,,,,
2020-09-17 03:14:11 WIB,29848,22.80,99.90,61,0.00,,,,
2020-09-17 03:14:27 WIB,29849,22.80,99.90,48,0.00,,,,
2020-09-17 03:14:43 WIB,29850,22.80,99.90,38,0.00,,,,
2020-09-17 03:15:00 WIB,29851,22.80,99.90,55,0.00,,,,
2020-09-17 03:15:16 WIB,29852,22.70,99.90,54,0.00,,,,
2020-09-17 03:15:32 WIB,29853,22.70,99.90,38,0.00,,,,
2020-09-17 03:15:48 WIB,29854,22.80,99.90,51,0.00,,,,
2020-09-17 03:16:05 WIB,29855,22.70,99.90,42,0.00,,,,
2020-09-17 03:16:21 WIB,29856,22.70,99.90,41,0.00,,,,
2020-09-17 03:16:37 WIB,29857,22.70,99.90,48,0.00,,,,
2020-09-17 03:16:53 WIB,29858, NAN, NAN,46,0.00,,,,
2020-09-17 03:17:10 WIB,29859,22.70,99.90,40,0.00,,,,
2020-09-17 03:17:26 WIB,29860,22.70,99.90,58,0.00,,,,
2020-09-17 03:17:42 WIB,29861,22.70,99.90,60,0.00,,,,
2020-09-17 03:17:58 WIB,29862,22.70,99.90,57,0.00,,,,
2020-09-17 03:18:14 WIB,29863,22.70,99.90,41,0.00,,,,
2020-09-17 03:18:31 WIB,29864, NAN, NAN,46,0.00,,,,
2020-09-17 03:18:47 WIB,29865,22.70,99.90,53,0.00,,,,
2020-09-17 03:19:03 WIB,29866,22.70,99.90,58,0.00,,,,
2020-09-17 03:19:19 WIB,29867,22.70,99.90,38,0.00,,,,
2020-09-17 03:19:36 WIB,29868,22.70,99.90,55,0.00,,,,
2020-09-17 03:19:52 WIB,29869,22.70,99.90,32,0.00,,,,
2020-09-17 03:20:08 WIB,29870, NAN, NAN,50,0.00,,,,
2020-09-17 03:20:24 WIB,29871,22.60,99.90,41,0.00,,,,
2020-09-17 03:20:41 WIB,29872,22.70,99.90,50,0.00,,,,
2020-09-17 03:20:57 WIB,29873,22.70,99.90,54,0.00,,,,
2020-09-17 03:21:13 WIB,29874,22.70,99.90,32,0.00,,,,
2020-09-17 03:21:30 WIB,29875,22.70,99.90,54,0.00,,,,
2020-09-17 03:21:48 WIB,29876,22.70,99.90,49,0.00,,,,
2020-09-17 03:22:04 WIB,29877,22.60,99.90,32,0.00,,,,
2020-09-17 03:22:20 WIB,29878,22.70,99.90,42,0.00,,,,
2020-09-17 03:22:37 WIB,29879,22.70,99.90,49,0.00,,,,
2020-09-17 03:22:53 WIB,29880,22.70,99.90,37,0.00,,,,
2020-09-17 03:23:09 WIB,29881,22.70,99.90,51,0.00,,,,
2020-09-17 03:23:25 WIB,29882,22.70,99.90,45,0.00,,,,
2020-09-17 03:23:41 WIB,29883,22.70,99.90,41,0.00,,,,
2020-09-17 03:23:57 WIB,29884,22.60,99.90,37,0.00,,,,
2020-09-17 03:24:15 WIB,29885,22.70,99.90,58,0.00,,,,
2020-09-17 03:24:32 WIB,29886,22.60,99.90,62,0.00,,,,
2020-09-17 03:24:48 WIB,29887,22.60,99.90,48,0.00,,,,
2020-09-17 03:25:05 WIB,29888, NAN, NAN,50,0.00,,,,
2020-09-17 03:25:21 WIB,29889,22.60,99.90,27,0.00,,,,
2020-09-17 03:25:38 WIB,29890,22.60,99.90,51,0.00,,,,
2020-09-17 03:25:55 WIB,29891,22.60,99.90,51,0.00,,,,
2020-09-17 03:26:11 WIB,29892, NAN, NAN,45,0.00,,,,
2020-09-17 03:26:27 WIB,29893,22.60,99.90,47,0.00,,,,
2020-09-17 03:26:44 WIB,29894, NAN, NAN,48,0.00,,,,
2020-09-17 03:27:00 WIB,29895,22.60,99.90,47,0.00,,,,
2020-09-17 03:27:16 WIB,29896,22.60,99.90,47,0.00,,,,
2020-09-17 03:27:32 WIB,29897,22.60,99.90,56,0.00,,,,
2020-09-17 03:27:49 WIB,29898,22.60,99.90,41,0.00,,,,
2020-09-17 03:28:05 WIB,29899, NAN, NAN,48,0.00,,,,
2020-09-17 03:28:21 WIB,29900,22.60,99.90,40,0.00,,,,
2020-09-17 03:28:37 WIB,29901,22.60,99.90,45,0.00,,,,
2020-09-17 03:28:54 WIB,29902,22.60,99.90,46,0.00,,,,
2020-09-17 03:29:26 WIB,29903,22.60,99.90,51,0.00,,,,
2020-09-17 03:29:43 WIB,29904, NAN, NAN,56,0.00,,,,
2020-09-17 03:29:59 WIB,29905,22.60,99.90,46,0.00,,,,
2020-09-17 03:30:15 WIB,29906,22.60,99.90,50,0.00,,,,
2020-09-17 03:30:32 WIB,29907,22.60,99.90,68,0.00,,,,
2020-09-17 03:30:48 WIB,29908, NAN, NAN,34,0.00,,,,
2020-09-17 03:31:05 WIB,29909,22.60,99.90,47,0.00,,,,
2020-09-17 03:31:21 WIB,29910,22.60,99.90,49,0.00,,,,
2020-09-17 03:31:37 WIB,29911,22.60,99.90,53,0.00,,,,
2020-09-17 03:31:53 WIB,29912,22.60,99.90,54,0.00,,,,
2020-09-17 03:32:10 WIB,29913,22.60,99.90,35,0.00,,,,
2020-09-17 03:32:26 WIB,29914,22.60,99.90,62,0.00,,,,
2020-09-17 03:32:43 WIB,29915,22.60,99.90,41,0.00,,,,
2020-09-17 03:32:59 WIB,29916,22.60,99.90,58,0.00,,,,
2020-09-17 03:33:15 WIB,29917,22.60,99.90,55,0.00,,,,
2020-09-17 03:33:32 WIB,29918, NAN, NAN,26,0.00,,,,
2020-09-17 03:33:48 WIB,29919,22.60,99.90,47,0.00,,,,
2020-09-17 03:34:05 WIB,29920,22.60,99.90,45,0.00,,,,
2020-09-17 03:34:21 WIB,29921,22.60,99.90,56,0.00,,,,
2020-09-17 03:34:38 WIB,29922,22.60,99.90,57,0.00,,,,
2020-09-17 03:34:54 WIB,29923,22.60,99.90,51,0.00,,,,
2020-09-17 03:35:11 WIB,29924,22.60,99.90,31,0.00,,,,
2020-09-17 03:35:27 WIB,29925,22.60,99.90,54,0.00,,,,
2020-09-17 03:35:44 WIB,29926,22.60,99.90,49,0.00,,,,
2020-09-17 03:36:01 WIB,29927,22.60,99.90,43,0.00,,,,
2020-09-17 03:36:17 WIB,29928,22.60,99.90,52,0.00,,,,
2020-09-17 03:36:33 WIB,29929,22.60,99.90,58,0.00,,,,
2020-09-17 03:36:50 WIB,29930,22.60,99.90,27,0.00,,,,
2020-09-17 03:37:06 WIB,29931,22.60,99.90,59,0.00,,,,
2020-09-17 03:37:23 WIB,29932,22.60,99.90,51,0.00,,,,
2020-09-17 03:37:39 WIB,29933,22.60,99.90,47,0.00,,,,
2020-09-17 03:37:55 WIB,29934,22.60,99.90,51,0.00,,,,
2020-09-17 03:38:11 WIB,29935,22.60,99.90,55,0.00,,,,
2020-09-17 03:38:28 WIB,29936,22.60,99.90,51,0.00,,,,
2020-09-17 03:38:44 WIB,29937,22.60,99.90,43,0.00,,,,
2020-09-17 03:39:01 WIB,29938,22.60,99.90,62,0.00,,,,
2020-09-17 03:39:17 WIB,29939,22.60,99.90,39,0.00,,,,
2020-09-17 03:39:33 WIB,29940,22.60,99.90,62,0.00,,,,
2020-09-17 03:39:49 WIB,29941,22.60,99.90,51,0.00,,,,
2020-09-17 03:40:06 WIB,29942,22.60,99.90,47,0.00,,,,
2020-09-17 03:40:22 WIB,29943,22.60,99.90,44,0.00,,,,
2020-09-17 03:40:39 WIB,29944,22.60,99.90,41,0.00,,,,
2020-09-17 03:40:55 WIB,29945,22.60,99.90,35,0.00,,,,
2020-09-17 03:41:11 WIB,29946,22.60,99.90,35,0.00,,,,
2020-09-17 03:41:27 WIB,29947,22.60,99.90,43,0.00,,,,
2020-09-17 03:41:44 WIB,29948,22.60,99.90,54,0.00,,,,
2020-09-17 03:42:00 WIB,29949,22.60,99.90,51,0.00,,,,
2020-09-17 03:42:16 WIB,29950,22.60,99.90,50,0.00,,,,
2020-09-17 03:42:33 WIB,29951,22.60,99.90,52,0.00,,,,
2020-09-17 03:42:49 WIB,29952,22.60,99.90,42,0.00,,,,
2020-09-17 03:43:05 WIB,29953,22.60,99.90,32,0.00,,,,
2020-09-17 03:43:22 WIB,29954, NAN, NAN,45,0.00,,,,
2020-09-17 03:43:38 WIB,29955,22.60,99.90,46,0.00,,,,
2020-09-17 03:43:54 WIB,29956,22.60,99.90,46,0.00,,,,
2020-09-17 03:44:10 WIB,29957,22.60,99.90,46,0.00,,,,
2020-09-17 03:44:27 WIB,29958,22.60,99.90,43,0.00,,,,
2020-09-17 03:44:43 WIB,29959,22.50,99.90,50,0.00,,,,
2020-09-17 03:44:59 WIB,29960,22.60,99.90,54,0.00,,,,
2020-09-17 03:45:16 WIB,29961,22.60,99.90,48,0.00,,,,
2020-09-17 03:45:33 WIB,29962,22.60,99.90,57,0.00,,,,
2020-09-17 03:45:49 WIB,29963,22.50,99.90,52,0.00,,,,
2020-09-17 03:46:05 WIB,29964,22.50,99.90,47,0.00,,,,
2020-09-17 03:46:21 WIB,29965,22.60,99.90,58,0.00,,,,
2020-09-17 03:46:38 WIB,29966,22.50,99.90,50,0.00,,,,
2020-09-17 03:46:54 WIB,29967,22.60,99.90,55,0.00,,,,
2020-09-17 03:47:11 WIB,29968,22.50,99.90,43,0.00,,,,
2020-09-17 03:47:27 WIB,29969,22.50,99.90,44,0.00,,,,
2020-09-17 03:47:44 WIB,29970,22.50,99.90,38,0.00,,,,
2020-09-17 03:48:00 WIB,29971,22.50,99.90,44,0.00,,,,
2020-09-17 03:48:16 WIB,29972,22.50,99.90,49,0.00,,,,
2020-09-17 03:48:32 WIB,29973,22.50,99.90,60,0.00,,,,
2020-09-17 03:48:49 WIB,29974,22.50,99.90,41,0.00,,,,
2020-09-17 03:49:05 WIB,29975,22.40,99.90,27,0.00,,,,
2020-09-17 03:49:21 WIB,29976,22.50,99.90,51,0.00,,,,
2020-09-17 03:49:38 WIB,29977, NAN, NAN,60,0.00,,,,
2020-09-17 03:49:54 WIB,29978,22.40,99.90,45,0.00,,,,
2020-09-17 03:50:10 WIB,29979,22.40,99.90,50,0.00,,,,
2020-09-17 03:50:26 WIB,29980,22.40,99.90,58,0.00,,,,
2020-09-17 03:50:43 WIB,29981,22.40,99.90,47,0.00,,,,
2020-09-17 03:50:59 WIB,29982,22.40,99.90,42,0.00,,,,
2020-09-17 03:51:15 WIB,29983,22.40,99.90,47,0.00,,,,
2020-09-17 03:51:31 WIB,29984,22.40,99.90,58,0.00,,,,
2020-09-17 03:51:48 WIB,29985,22.40,99.90,62,0.00,,,,
2020-09-17 03:52:04 WIB,29986,22.40,99.90,29,0.00,,,,
2020-09-17 03:52:20 WIB,29987,22.40,99.90,35,0.00,,,,
2020-09-17 03:52:37 WIB,29988,22.40,99.90,53,0.00,,,,
2020-09-17 03:52:53 WIB,29989,22.40,99.90,42,0.00,,,,
2020-09-17 03:53:10 WIB,29990,22.40,99.90,48,0.00,,,,
2020-09-17 03:53:26 WIB,29991,22.40,99.90,60,0.00,,,,
2020-09-17 03:53:42 WIB,29992,22.40,99.90,42,0.00,,,,
2020-09-17 03:53:58 WIB,29993,22.40,99.90,48,0.00,,,,
2020-09-17 03:54:15 WIB,29994,22.40,99.90,66,0.00,,,,
2020-09-17 03:54:31 WIB,29995,22.40,99.90,52,0.00,,,,
2020-09-17 03:54:47 WIB,29996,22.40,99.90,40,0.00,,,,
2020-09-17 03:55:04 WIB,29997,22.40,99.90,60,0.00,,,,
2020-09-17 03:55:20 WIB,29998,22.40,99.90,54,0.00,,,,
2020-09-17 03:55:36 WIB,29999,22.30,99.90,50,0.00,,,,
2020-09-17 03:55:53 WIB,30000,22.30,99.90,41,0.00,,,,
