created_at,entry_id,temperature,humidity,moisture,field4
2020-09-15 10:50:17 WIB,23267,31.1,86,60,0
2020-09-15 10:50:33 WIB,23268,31.1,85.3,61,0
2020-09-15 10:50:50 WIB,23269,31.1,85.9,59,0
2020-09-15 10:51:06 WIB,23270,31.1,86.8,71,0
2020-09-15 10:51:22 WIB,23271,31,86.7,67,0
2020-09-15 10:51:38 WIB,23272,31,86.5,71,0
2020-09-15 10:51:54 WIB,23273,31,86.9,77,0
2020-09-15 10:52:10 WIB,23274,31,87.5,66,0
2020-09-15 10:52:26 WIB,23275,31,87.4,62,0
2020-09-15 10:52:43 WIB,23276,31,87.2,64,0
2020-09-15 10:52:59 WIB,23277,30.9,87.4,72,0
2020-09-15 10:53:15 WIB,23278,30.9,87.5,90,0
2020-09-15 10:53:31 WIB,23279,30.9,87.7,61,0
2020-09-15 10:53:47 WIB,23280,30.9,87.7,74,0
2020-09-15 10:54:03 WIB,23281,30.9,87.3,62,0
2020-09-15 10:54:19 WIB,23282,30.9,87.8,75,0
2020-09-15 10:54:36 WIB,23283,30.9,88.3,69,0
2020-09-15 10:54:52 WIB,23284,30.9,88.6,65,1.11
2020-09-15 10:55:08 WIB,23285, NAN, NAN,75,2.74
2020-09-15 10:55:24 WIB,23286,30.9,88.7,70,6.16
2020-09-15 10:55:41 WIB,23287, NAN, NAN,78,11.47
2020-09-15 10:55:57 WIB,23288,31,88.1,76,11.11
2020-09-15 10:56:13 WIB,23289,31.1,88.4,51,11.63
2020-09-15 10:56:30 WIB,23290, NAN, NAN,65,16.53
2020-09-15 10:56:46 WIB,23291, NAN, NAN,68,18.58
2020-09-15 10:57:02 WIB,23292,31.2,87.9,67,7
2020-09-15 10:57:19 WIB,23293,31.3,89.1,54,5.53
2020-09-15 10:57:35 WIB,23294,31.4,89,60,16.11
2020-09-15 10:57:51 WIB,23295,31.4,88.5,51,15.16
2020-09-15 10:58:07 WIB,23296,31.6,89.5,61,15.42
2020-09-15 10:58:23 WIB,23297,31.6,88.8,68,19.11
2020-09-15 10:58:40 WIB,23298,31.7,86.5,69,23.79
2020-09-15 10:58:56 WIB,23299,31.8,85.5,53,21.79
2020-09-15 10:59:12 WIB,23300,31.9,86.6,68,23.84
2020-09-15 10:59:28 WIB,23301,32,86.8,65,24.58
2020-09-15 10:59:44 WIB,23302,32.1,85.5,61,19.26
2020-09-15 11:00:00 WIB,23303,32.1,86.3,64,17.79
2020-09-15 11:00:16 WIB,23304,32.2,86.2,72,20.16
2020-09-15 11:00:32 WIB,23305,32.2,85.7,71,23.11
2020-09-15 11:00:48 WIB,23306,32.3,84.2,50,23.89
2020-09-15 11:01:05 WIB,23307,32.4,84.3,61,25.05
2020-09-15 11:01:21 WIB,23308,32.4,82.8,64,26.05
2020-09-15 11:01:37 WIB,23309,32.5,82.4,82,22.47
2020-09-15 11:01:54 WIB,23310,32.5,81.8,66,23.05
2020-09-15 11:02:10 WIB,23311,32.6,82.9,65,24
2020-09-15 11:02:26 WIB,23312,32.6,82.6,65,27.47
2020-09-15 11:02:42 WIB,23313,32.7,82.4,61,30.16
2020-09-15 11:02:59 WIB,23314,32.8,81.9,60,30.95
2020-09-15 11:03:15 WIB,23315,32.8,80.5,86,32.84
2020-09-15 11:03:31 WIB,23316,32.8,80.9,63,36.42
2020-09-15 11:03:47 WIB,23317,32.9,80.9,72,39.26
2020-09-15 11:04:03 WIB,23318,33,81.5,60,48.74
2020-09-15 11:04:19 WIB,23319,33.1,82.2,69,45.89
2020-09-15 11:04:36 WIB,23320,33.1,81.5,61,49.58
2020-09-15 11:04:52 WIB,23321,33.2,80.9,67,47.53
2020-09-15 11:05:08 WIB,23322,33.2,82,66,44.95
2020-09-15 11:05:24 WIB,23323,33.3,82.4,72,51.16
2020-09-15 11:05:41 WIB,23324,33.4,83.2,77,50.79
2020-09-15 11:05:57 WIB,23325,33.4,82.4,63,47.84
2020-09-15 11:06:13 WIB,23326,33.4,82.9,67,44.63
2020-09-15 11:06:29 WIB,23327,33.5,81.8,74,37.95
2020-09-15 11:06:45 WIB,23328,33.6,84.2,66,38.26
2020-09-15 11:07:01 WIB,23329,33.6,82.5,72,32.21
2020-09-15 11:07:18 WIB,23330,33.7,83.9,71,34.47
2020-09-15 11:07:34 WIB,23331,33.7,83.3,82,28.95
2020-09-15 11:07:50 WIB,23332,33.8,81.9,70,29.32
2020-09-15 11:11:09 WIB,23333,34,81.6,72,14.16
2020-09-15 11:11:26 WIB,23334, NAN, NAN,81,13.32
2020-09-15 11:11:42 WIB,23335, NAN, NAN,77,14.32
2020-09-15 11:11:58 WIB,23336,34.1,78.5,72,15.89
2020-09-15 11:12:14 WIB,23337,34.1,77.1,68,17.68
2020-09-15 11:12:30 WIB,23338,34.1,77.3,72,17.68
2020-09-15 11:12:46 WIB,23339,34.2,76.9,77,16.32
2020-09-15 11:13:03 WIB,23340,34.2,76.9,70,18.53
2020-09-15 11:13:19 WIB,23341,34.2,76.8,51,18.05
2020-09-15 11:13:35 WIB,23342,34.2,76.6,71,15.42
2020-09-15 11:13:51 WIB,23343,34.2,76.3,59,14.53
2020-09-15 11:14:08 WIB,23344,34.2,76.6,83,15.21
2020-09-15 11:14:24 WIB,23345,34.2,76.2,72,18.68
2020-09-15 11:14:40 WIB,23346,34.2,76.3,71,14.84
2020-09-15 11:14:56 WIB,23347,34.3,77.5,47,14.37
2020-09-15 11:15:12 WIB,23348,34.3,76.7,74,7.47
2020-09-15 11:15:29 WIB,23349,34.3,76.1,65,7.95
2020-09-15 11:15:45 WIB,23350,34.3,75.1,76,6.84
2020-09-15 11:16:01 WIB,23351, NAN, NAN,48,5.79
2020-09-15 11:16:17 WIB,23352,34.2,73.3,60,11.21
2020-09-15 11:16:33 WIB,23353,34.2,75.1,67,10.42
2020-09-15 11:16:49 WIB,23354,34.3,76.5,52,3
2020-09-15 11:17:05 WIB,23355,34.3,77.7,69,4.21
2020-09-15 11:17:21 WIB,23356,34.4,76.7,80,0
2020-09-15 11:17:38 WIB,23357,34.4,77.1,81,0
2020-09-15 11:17:54 WIB,23358,34.4,77,69,0
2020-09-15 11:18:10 WIB,23359,34.4,76.7,51,0
2020-09-15 11:18:26 WIB,23360,34.4,75.4,77,0
2020-09-15 11:18:42 WIB,23361,34.5,77.5,65,0
2020-09-15 11:18:59 WIB,23362, NAN, NAN,75,0
2020-09-15 11:19:23 WIB,23363,34.5,77.5,68,0
2020-09-15 11:20:34 WIB,23364,34.5,77.1,60,0
2020-09-15 11:20:50 WIB,23365,34.6,79.1,69,0
2020-09-15 11:21:06 WIB,23366,34.7,79.1,48,0
2020-09-15 11:21:23 WIB,23367, NAN, NAN,58,0
2020-09-15 11:21:39 WIB,23368,34.8,77.6,57,0
2020-09-15 11:21:55 WIB,23369,34.8,77,64,0
2020-09-15 11:22:11 WIB,23370,34.8,79.1,62,0
2020-09-15 11:22:27 WIB,23371,34.9,76.9,68,0
2020-09-15 11:22:43 WIB,23372,34.9,78.5,74,0
2020-09-15 11:22:59 WIB,23373,34.9,77.7,78,0
2020-09-15 11:23:15 WIB,23374,34.9,77,75,0
2020-09-15 11:23:31 WIB,23375, NAN, NAN,56,0
2020-09-15 11:23:48 WIB,23376,35,78.6,80,0
2020-09-15 11:24:04 WIB,23377,34.9,79,58,0
2020-09-15 11:24:20 WIB,23378,34.9,77.5,68,2.63
2020-09-15 11:24:37 WIB,23379, NAN, NAN,74,2.37
2020-09-15 11:24:53 WIB,23380,35.1,78.5,62,3.37
2020-09-15 11:25:09 WIB,23381,35.1,78.5,73,6.16
2020-09-15 11:25:25 WIB,23382,35.1,78.5,74,2
2020-09-15 11:25:41 WIB,23383,35.2,77.4,61,5.53
2020-09-15 11:25:57 WIB,23384,35.2,76.9,64,6.37
2020-09-15 11:26:13 WIB,23385, NAN, NAN,77,9.37
2020-09-15 11:26:29 WIB,23386,35.3,77.8,65,13.58
2020-09-15 11:26:45 WIB,23387,35.3,78.3,62,20.89
2020-09-15 11:27:01 WIB,23388,35.4,78.5,77,29.37
2020-09-15 11:27:17 WIB,23389,35.4,74.6,68,35.68
2020-09-15 11:27:33 WIB,23390,35.4,73.4,61,34.37
2020-09-15 11:27:49 WIB,23391,35.5,73.3,72,34.32
2020-09-15 11:28:06 WIB,23392,35.5,73.4,62,44.21
2020-09-15 11:28:22 WIB,23393, NAN, NAN,72,55.47
2020-09-15 11:28:38 WIB,23394,35.5,73.2,84,59.74
2020-09-15 11:28:54 WIB,23395, NAN, NAN,68,70.16
2020-09-15 11:29:11 WIB,23396,35.6,76.2,79,77.74
2020-09-15 11:29:27 WIB,23397,35.6,76.8,58,70.58
2020-09-15 11:29:43 WIB,23398,35.6,76.6,86,69.84
2020-09-15 11:29:59 WIB,23399,35.6,74.9,72,71
2020-09-15 11:30:15 WIB,23400,35.6,75.2,68,75.95
2020-09-15 11:30:31 WIB,23401,35.6,75.7,58,87.26
2020-09-15 11:30:48 WIB,23402,35.7,75.3,78,92.74
2020-09-15 11:31:04 WIB,23403,35.7,75.2,76,91.16
2020-09-15 11:31:20 WIB,23404,35.7,74.8,54,86.21
2020-09-15 11:31:37 WIB,23405,35.7,74.9,50,82.58
2020-09-15 11:31:53 WIB,23406,35.7,73.3,74,78.79
2020-09-15 11:32:09 WIB,23407,35.8,73.9,74,90.32
2020-09-15 11:32:25 WIB,23408,35.9,74.2,65,95.42
2020-09-15 11:32:41 WIB,23409,35.9,74.9,66,104.53
2020-09-15 11:32:58 WIB,23410,36,73.3,70,106.53
2020-09-15 11:33:14 WIB,23411, NAN, NAN,57,113.89
2020-09-15 11:33:30 WIB,23412,36.1,73.3,73,111.11
2020-09-15 11:33:47 WIB,23413,36.1,71.8,55,122.63
2020-09-15 11:34:03 WIB,23414,36.1,71.4,64,125.05
2020-09-15 11:34:19 WIB,23415,36.2,72.1,63,118.21
2020-09-15 11:34:35 WIB,23416,36.2,73.5,50,115.32
2020-09-15 11:34:51 WIB,23417,36.2,71.9,71,107.74
2020-09-15 11:35:08 WIB,23418, NAN, NAN,54,107.16
2020-09-15 11:35:24 WIB,23419,36.2,74.2,76,104.95
2020-09-15 11:35:40 WIB,23420,36.2,73.4,75,110.63
2020-09-15 11:35:57 WIB,23421,36.2,71.9,69,103.53
2020-09-15 11:36:13 WIB,23422,36.3,73,65,106.53
2020-09-15 11:36:29 WIB,23423,36.2,72.1,72,106.05
2020-09-15 11:36:45 WIB,23424,36.3,72.8,67,108.16
2020-09-15 11:37:02 WIB,23425,36.3,75.1,46,108.63
2020-09-15 11:37:18 WIB,23426,36.4,73.3,61,108.11
2020-09-15 11:37:34 WIB,23427,36.4,73.4,59,110.63
2020-09-15 11:37:50 WIB,23428,36.4,73.6,61,111.95
2020-09-15 11:38:06 WIB,23429,36.5,72.7,38,119.26
2020-09-15 11:38:23 WIB,23430,36.5,73.1,71,115.84
2020-09-15 11:38:39 WIB,23431,36.5,73.1,73,108.53
2020-09-15 11:38:55 WIB,23432, NAN, NAN,62,101.53
2020-09-15 11:39:12 WIB,23433,36.5,73.5,70,101.32
2020-09-15 11:39:28 WIB,23434,36.6,72.8,72,109.84
2020-09-15 11:39:44 WIB,23435,36.6,73.1,66,111.79
2020-09-15 11:40:01 WIB,23436, NAN, NAN,76,121.42
2020-09-15 11:40:17 WIB,23437,36.6,72.9,62,110.63
2020-09-15 11:40:33 WIB,23438,36.6,72.7,71,115.63
2020-09-15 11:40:49 WIB,23439,36.7,70.9,58,109.84
2020-09-15 11:42:38 WIB,23440,36.9,68.6,62,116.47
2020-09-15 11:42:55 WIB,23441,37.1,69.4,66,130.16
2020-09-15 11:43:12 WIB,23442, NAN, NAN,47,113.74
2020-09-15 11:43:28 WIB,23443,37.3,69.2,64,133.84
2020-09-15 11:43:45 WIB,23444,37.3,66.4,60,134.16
2020-09-15 11:44:01 WIB,23445,37.4,64.5,52,114.84
2020-09-15 11:44:17 WIB,23446,37.5,64.7,67,100.11
2020-09-15 11:44:33 WIB,23447,37.6,65.2,50,88.11
2020-09-15 11:44:50 WIB,23448, NAN, NAN,50,85.68
2020-09-15 11:45:06 WIB,23449,38,66.2,53,79.79
2020-09-15 11:45:22 WIB,23450,38.2,67.1,66,72.68
2020-09-15 11:45:38 WIB,23451,38.5,69.6,70,78.74
2020-09-15 11:45:54 WIB,23452,38.7,69.2,59,70.68
2020-09-15 11:46:10 WIB,23453,39,69.2,68,73.84
2020-09-15 11:46:26 WIB,23454,39.2,65.6,61,78.32
2020-09-15 11:46:42 WIB,23455,39.5,65.7,68,82
2020-09-15 11:46:59 WIB,23456,39.9,65.4,57,93.16
2020-09-15 11:47:15 WIB,23457,40.1,63.1,50,110.32
2020-09-15 11:47:34 WIB,23458,40.3,62.6,60,125.84
2020-09-15 11:47:49 WIB,23459,40.5,61.7,42,157.95
2020-09-15 11:48:06 WIB,23460,40.8,60,67,184.79
2020-09-15 11:48:22 WIB,23461,40.8,58.3,62,174.11
2020-09-15 11:48:38 WIB,23462,40.9,56.9,66,161.53
2020-09-15 11:48:54 WIB,23463,41,57,57,156
2020-09-15 11:49:11 WIB,23464,41.1,56.8,57,156.05
2020-09-15 11:49:27 WIB,23465,41.2,56.9,44,159
2020-09-15 11:49:43 WIB,23466,41.3,57.2,67,161.05
2020-09-15 11:49:59 WIB,23467,41.4,57.5,51,161.95
2020-09-15 11:50:16 WIB,23468,41.5,57.6,65,165.21
2020-09-15 11:50:32 WIB,23469,41.6,57.4,71,167.63
2020-09-15 11:50:48 WIB,23470,41.7,57.6,60,171.63
2020-09-15 11:51:04 WIB,23471, NAN, NAN,60,176
2020-09-15 11:51:20 WIB,23472,42,57.9,52,177.47
2020-09-15 11:51:37 WIB,23473,42.1,57.8,57,180.68
2020-09-15 11:51:53 WIB,23474,42.2,58,54,186.16
2020-09-15 11:52:09 WIB,23475,42.3,57.8,77,191.68
2020-09-15 11:52:25 WIB,23476,42.4,57.5,58,192.37
2020-09-15 11:52:41 WIB,23477,42.5,56.9,71,191.74
2020-09-15 11:52:58 WIB,23478,42.6,56.3,51,190.79
2020-09-15 11:53:14 WIB,23479,42.7,55.8,59,197.89
2020-09-15 11:53:30 WIB,23480,42.8,57.2,42,206.21
2020-09-15 11:53:46 WIB,23481,42.8,55.1,39,205.11
2020-09-15 11:54:02 WIB,23482,42.9,55.7,66,204.26
2020-09-15 11:54:18 WIB,23483, NAN, NAN,72,205.79
2020-09-15 11:54:35 WIB,23484, NAN, NAN,76,206.05
2020-09-15 11:54:51 WIB,23485, NAN, NAN,60,208.32
2020-09-15 11:55:07 WIB,23486,43.2,53.4,71,219.95
2020-09-15 11:55:23 WIB,23487, NAN, NAN,61,225.63
2020-09-15 11:55:40 WIB,23488,43.3,52.3,68,223.47
2020-09-15 11:55:56 WIB,23489,43.3,51.9,61,227.26
2020-09-15 11:56:12 WIB,23490, NAN, NAN,63,240.21
2020-09-15 11:56:28 WIB,23491,43.3,51.8,61,248.79
2020-09-15 11:56:44 WIB,23492,43.3,50.7,50,239.95
2020-09-15 11:57:01 WIB,23493, NAN, NAN,55,229.84
2020-09-15 11:57:17 WIB,23494,43.3,49.7,75,223.58
2020-09-15 11:57:33 WIB,23495,43.3,50,67,219
2020-09-15 11:57:50 WIB,23496,43.3,50,80,217.16
2020-09-15 11:58:06 WIB,23497,43.2,50.9,69,215.16
2020-09-15 11:58:22 WIB,23498,43.1,51.1,57,209.11
2020-09-15 11:58:38 WIB,23499, NAN, NAN,52,212.21
2020-09-15 11:58:55 WIB,23500, NAN, NAN,41,210.58
2020-09-15 11:59:11 WIB,23501,43,52,47,214.58
2020-09-15 11:59:27 WIB,23502,43,52.4,52,214.26
2020-09-15 11:59:43 WIB,23503,42.9,52.7,51,217
2020-09-15 12:00:00 WIB,23504, NAN, NAN,74,209
2020-09-15 12:00:16 WIB,23505,42.8,53.8,55,197.63
2020-09-15 12:00:32 WIB,23506,42.8,54.4,62,206.05
2020-09-15 12:00:48 WIB,23507,42.8,54,70,218.58
2020-09-15 12:01:05 WIB,23508, NAN, NAN,57,228.79
2020-09-15 12:01:21 WIB,23509,42.8,54.4,51,237.32
2020-09-15 12:01:37 WIB,23510,42.8,54.4,77,242.42
2020-09-15 12:01:54 WIB,23511, NAN, NAN,68,243.37
2020-09-15 12:02:10 WIB,23512,42.8,54.6,63,243.47
2020-09-15 12:02:26 WIB,23513,42.9,54.6,45,247.63
2020-09-15 12:02:42 WIB,23514,42.8,54.7,57,247.16
2020-09-15 12:02:59 WIB,23515,42.9,54.9,46,252.79
2020-09-15 12:03:15 WIB,23516,42.9,54.9,56,251.11
2020-09-15 12:03:32 WIB,23517,43,55,67,250.63
2020-09-15 12:03:48 WIB,23518,43,55.1,68,249.68
2020-09-15 12:04:04 WIB,23519,43.1,54.9,64,253.89
2020-09-15 12:04:20 WIB,23520,43.1,55.2,81,256.32
2020-09-15 12:04:37 WIB,23521,43.2,55.2,65,254.63
2020-09-15 12:04:53 WIB,23522,43.3,55,65,255.47
2020-09-15 12:05:09 WIB,23523,43.3,54.6,71,256
2020-09-15 12:05:25 WIB,23524,43.5,54.5,49,257.74
2020-09-15 12:05:41 WIB,23525,43.5,54.2,48,249.53
2020-09-15 12:05:57 WIB,23526,43.6,54.4,53,221.26
2020-09-15 12:06:14 WIB,23527, NAN, NAN,53,214.63
2020-09-15 12:06:30 WIB,23528,43.9,55.3,60,218.05
2020-09-15 12:06:46 WIB,23529,44.1,54.7,55,218.26
2020-09-15 12:07:02 WIB,23530,44.3,54.2,61,218.32
2020-09-15 12:07:18 WIB,23531,44.4,53.7,59,223.74
2020-09-15 12:07:35 WIB,23532, NAN, NAN,54,222.63
2020-09-15 12:07:51 WIB,23533,44.8,52.3,67,221.42
2020-09-15 12:08:07 WIB,23534,44.9,52.4,58,221.84
2020-09-15 12:08:23 WIB,23535,45.1,51,38,226.16
2020-09-15 12:08:40 WIB,23536,45.3,51.9,67,225.42
2020-09-15 12:08:56 WIB,23537,45.4,51.4,58,228.95
2020-09-15 12:09:12 WIB,23538,45.5,50.8,31,235.68
2020-09-15 12:09:28 WIB,23539,45.6,50.5,71,231.47
2020-09-15 12:09:45 WIB,23540,45.8,50.6,65,233.37
2020-09-15 12:10:01 WIB,23541,45.9,50.2,56,233.63
2020-09-15 12:10:17 WIB,23542,46,50,58,232.63
2020-09-15 12:10:33 WIB,23543,46.1,50.1,64,234.84
2020-09-15 12:10:49 WIB,23544,46.2,50.1,68,231.89
2020-09-15 12:11:06 WIB,23545,46.3,49.9,62,232.11
2020-09-15 12:11:22 WIB,23546,46.4,49.6,50,236.53
2020-09-15 12:11:38 WIB,23547,46.4,49.7,65,236.32
2020-09-15 12:11:55 WIB,23548, NAN, NAN,64,241.47
2020-09-15 12:12:11 WIB,23549, NAN, NAN,61,241.26
2020-09-15 12:12:39 WIB,23550,46.7,50.4,54,239.21
2020-09-15 12:12:55 WIB,23551,46.8,50.4,65,256.47
2020-09-15 12:13:11 WIB,23552,46.9,45.7,62,262.89
2020-09-15 12:13:27 WIB,23553,46.9,45.5,53,264.79
2020-09-15 12:13:43 WIB,23554,46.9,45.7,78,265.26
2020-09-15 12:14:00 WIB,23555,46.9,45.8,56,267.79
2020-09-15 12:14:16 WIB,23556,46.8,45.6,62,275.95
2020-09-15 12:14:33 WIB,23557,46.8,46,72,282.58
2020-09-15 12:14:49 WIB,23558,46.8,47.1,56,283.26
2020-09-15 12:15:05 WIB,23559,46.7,46.1,64,279.16
2020-09-15 12:15:22 WIB,23560, NAN, NAN,74,287.26
2020-09-15 12:15:38 WIB,23561,46.6,45.9,68,290.05
2020-09-15 12:15:54 WIB,23562,46.5,46,55,293.11
2020-09-15 12:16:10 WIB,23563,46.4,45.2,45,296.26
2020-09-15 12:16:26 WIB,23564,46.4,44.6,64,286.68
2020-09-15 12:16:43 WIB,23565,46.3,44.6,44,278.74
2020-09-15 12:16:59 WIB,23566,46.3,44.7,67,263.21
2020-09-15 12:17:15 WIB,23567, NAN, NAN,72,252.16
2020-09-15 12:17:31 WIB,23568,46.3,47.6,62,243.79
2020-09-15 12:17:48 WIB,23569, NAN, NAN,64,240.16
2020-09-15 12:18:04 WIB,23570,46.3,48.4,61,244.32
2020-09-15 12:18:21 WIB,23571,46.5,48.1,47,252
2020-09-15 12:18:37 WIB,23572, NAN, NAN,68,260
2020-09-15 12:18:53 WIB,23573,46.5,45.9,63,266.63
2020-09-15 12:19:09 WIB,23574,46.6,46.1,47,275.32
2020-09-15 12:19:25 WIB,23575,46.7,46.9,58,276.05
2020-09-15 12:19:41 WIB,23576,46.7,47,48,281.16
2020-09-15 12:19:58 WIB,23577, NAN, NAN,78,276.84
2020-09-15 12:20:14 WIB,23578,46.7,47.2,58,277.84
2020-09-15 12:20:30 WIB,23579,46.7,47.5,54,277.47
2020-09-15 12:20:46 WIB,23580,46.8,47.8,55,280.58
2020-09-15 12:21:02 WIB,23581, NAN, NAN,74,284.42
2020-09-15 12:21:19 WIB,23582,46.7,47.7,72,285.26
2020-09-15 12:21:35 WIB,23583,46.7,47.1,71,286.68
2020-09-15 12:21:51 WIB,23584,46.7,47,62,307.58
2020-09-15 12:22:07 WIB,23585,46.7,46.5,55,321.37
2020-09-15 12:22:23 WIB,23586,46.7,45.8,62,296.74
2020-09-15 12:22:39 WIB,23587,46.6,46.1,67,284.42
2020-09-15 12:22:55 WIB,23588,46.5,44.8,60,272.21
2020-09-15 12:23:11 WIB,23589,46.5,44.6,69,241.05
2020-09-15 12:23:28 WIB,23590, NAN, NAN,70,220.42
2020-09-15 12:23:44 WIB,23591,46.5,49.5,57,217.79
2020-09-15 12:24:00 WIB,23592, NAN, NAN,48,232
2020-09-15 12:24:16 WIB,23593,46.7,46.3,59,233.37
2020-09-15 12:24:33 WIB,23594,46.7,46.6,62,241.84
2020-09-15 12:24:50 WIB,23595, NAN, NAN,59,247.37
2020-09-15 12:25:06 WIB,23596,46.8,46.2,62,238.05
2020-09-15 12:25:22 WIB,23597,46.9,47,68,226.42
2020-09-15 12:25:38 WIB,23598,46.9,48.2,45,226.47
2020-09-15 12:25:54 WIB,23599,47,46.6,60,226.16
2020-09-15 12:26:10 WIB,23600,47,46.4,58,230.74
2020-09-15 12:26:26 WIB,23601,47.1,45.8,60,237.84
2020-09-15 12:26:43 WIB,23602,47.2,45.9,37,242.68
2020-09-15 12:26:59 WIB,23603, NAN, NAN,56,245.37
2020-09-15 12:27:15 WIB,23604,47.2,46.1,69,244.79
2020-09-15 12:27:31 WIB,23605, NAN, NAN,43,252.95
2020-09-15 12:27:48 WIB,23606,47.2,45.9,41,257.63
2020-09-15 12:28:04 WIB,23607,47.2,46,54,264
2020-09-15 12:28:20 WIB,23608,47.1,45.7,43,270.37
2020-09-15 12:28:36 WIB,23609,47.1,46.2,52,267.21
2020-09-15 12:28:53 WIB,23610, NAN, NAN,62,261.68
2020-09-15 12:29:09 WIB,23611,46.9,45.1,62,261.95
2020-09-15 12:29:25 WIB,23612, NAN, NAN,52,255.53
2020-09-15 12:29:41 WIB,23613,46.7,45.1,53,254.95
2020-09-15 12:29:58 WIB,23614, NAN, NAN,75,258.95
2020-09-15 12:30:15 WIB,23615,46.4,45.2,52,260.47
2020-09-15 12:30:31 WIB,23616,46.2,44.7,51,251.21
2020-09-15 12:30:47 WIB,23617,46.1,44.6,54,234.21
2020-09-15 12:31:03 WIB,23618,45.9,48.4,40,239.95
2020-09-15 12:31:20 WIB,23619,45.8,44.8,65,250.37
2020-09-15 12:31:36 WIB,23620, NAN, NAN,61,259.05
2020-09-15 12:31:52 WIB,23621,45.5,45,70,267.74
2020-09-15 12:32:08 WIB,23622,45.4,45.2,40,276.42
2020-09-15 12:32:25 WIB,23623,45.2,45.6,47,271.68
2020-09-15 12:32:41 WIB,23624,45.1,45.7,60,266.95
2020-09-15 12:32:57 WIB,23625,44.9,46.1,64,269.89
2020-09-15 12:33:14 WIB,23626, NAN, NAN,68,271.95
2020-09-15 12:33:30 WIB,23627,44.6,47,55,272.05
2020-09-15 12:33:46 WIB,23628, NAN, NAN,73,270.42
2020-09-15 12:34:03 WIB,23629,44.2,47.9,55,268.11
2020-09-15 12:34:19 WIB,23630,44,48.3,49,269.74
2020-09-15 12:34:35 WIB,23631,43.9,48.6,51,271.21
2020-09-15 12:34:52 WIB,23632,43.7,48.9,52,267.47
2020-09-15 12:35:08 WIB,23633,43.5,49.5,57,267.21
2020-09-15 12:35:24 WIB,23634,43.4,49.9,58,266.21
2020-09-15 12:35:40 WIB,23635,43.3,50.1,57,270.68
2020-09-15 12:35:57 WIB,23636,43.2,50.3,72,269
2020-09-15 12:36:13 WIB,23637, NAN, NAN,67,265
2020-09-15 12:36:30 WIB,23638,42.9,50.7,72,270.21
2020-09-15 12:36:46 WIB,23639,42.8,50.7,64,266.95
2020-09-15 12:37:02 WIB,23640,42.7,50.9,64,263.42
2020-09-15 12:37:18 WIB,23641,42.6,52.1,57,267.89
2020-09-15 12:37:34 WIB,23642,42.5,52.5,50,267.58
2020-09-15 12:37:50 WIB,23643,42.5,51.7,68,265.05
2020-09-15 12:38:07 WIB,23644,42.5,52.1,64,264.89
2020-09-15 12:38:23 WIB,23645,42.5,52.3,65,259.47
2020-09-15 12:38:39 WIB,23646,42.5,52.8,55,255.79
2020-09-15 12:38:55 WIB,23647,42.5,52.8,68,252.32
2020-09-15 12:39:11 WIB,23648,42.6,52.8,66,246.79
2020-09-15 12:39:28 WIB,23649,42.6,53.1,55,238.95
2020-09-15 12:39:44 WIB,23650,42.7,52.4,56,233.68
2020-09-15 12:40:00 WIB,23651,42.8,52.3,41,226.32
2020-09-15 12:40:17 WIB,23652,42.9,52.2,43,220.63
2020-09-15 12:40:33 WIB,23653,43,51.9,60,212.74
2020-09-15 12:40:49 WIB,23654, NAN, NAN,50,208.47
2020-09-15 12:41:05 WIB,23655,43.2,51.8,65,203.21
2020-09-15 12:41:22 WIB,23656, NAN, NAN,64,193.21
2020-09-15 12:41:37 WIB,23657,43.4,51.6,58,180.37
2020-09-15 12:41:53 WIB,23658,43.6,53.4,54,169.26
2020-09-15 12:42:10 WIB,23659, NAN, NAN,59,165.79
2020-09-15 12:42:26 WIB,23660,43.9,51.8,67,159.21
2020-09-15 12:42:42 WIB,23661,43.9,52.5,60,158.68
2020-09-15 12:42:59 WIB,23662, NAN, NAN,60,158.11
2020-09-15 12:43:15 WIB,23663,44.3,50.9,67,162.53
2020-09-15 12:43:31 WIB,23664,44.5,50.9,52,160.16
2020-09-15 12:43:47 WIB,23665,44.6,50.7,54,154.47
2020-09-15 12:44:04 WIB,23666, NAN, NAN,56,141.68
2020-09-15 12:44:20 WIB,23667,44.9,53.3,71,143.53
2020-09-15 12:44:37 WIB,23668, NAN, NAN,57,145.21
2020-09-15 12:44:53 WIB,23669,45.1,50.2,57,148.89
2020-09-15 12:45:09 WIB,23670,45.2,49.8,71,154.74
2020-09-15 12:45:25 WIB,23671,45.4,49.5,67,156.68
2020-09-15 12:45:42 WIB,23672, NAN, NAN,60,165.58
2020-09-15 12:45:58 WIB,23673,45.5,49.9,48,164.37
2020-09-15 12:46:14 WIB,23674,45.6,49.6,64,173.89
2020-09-15 12:46:30 WIB,23675,45.7,49.5,43,175.84
2020-09-15 12:46:46 WIB,23676, NAN, NAN,60,177.95
2020-09-15 12:47:02 WIB,23677,45.7,47.4,48,180
2020-09-15 12:47:18 WIB,23678,45.7,47,36,181.16
2020-09-15 12:47:35 WIB,23679,45.7,46.1,45,180.37
2020-09-15 12:47:51 WIB,23680, NAN, NAN,58,177.21
2020-09-15 12:48:07 WIB,23681,45.6,45.8,67,180.32
2020-09-15 12:48:23 WIB,23682,45.5,45.8,58,175.84
2020-09-15 12:48:40 WIB,23683,45.5,46.2,62,204.68
